Область,Тергромада,Програма,Тематика,Кількість
Житомирська,Старосілецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Лугинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Городницька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Брониківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Піщівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Овруцька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Олевська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Попільнянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Корнинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Андрушківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Квітнева,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Радомишльська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Потіївська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Ружинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Вчорайшенська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Черняхівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Високівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Чуднівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Краснопільська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Житомирська,Вільшанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Ужгородська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Берегівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Мукачівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Хустська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Чопська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Батівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Великоберезька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Великобийганська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Костринська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Виноградівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Вилоцька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Королівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Пийтерфолвівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Нижньоворітська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Іршавська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Довжанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Зарічанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Кам’янська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Міжгірська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Колочавська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Пилипецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Кольчинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Великолучківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Горондівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Івановецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Перечинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Тур’є-Реметівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Рахівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Великобичківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Ясінянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Свалявська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Полянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Тячівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Буштинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Тересвянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Нересницька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Углянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Середнянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Баранинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Оноківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Горінчівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Закарпатська,Драгівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Запорізька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Бердянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Мелітопольська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Токмацька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Енергодарська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Якимівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Андріївська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Берестівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Осипенківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Василівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Дніпрорудненська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Степногірська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Малобілозерська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Великобілозерська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Веселівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Вільнянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Михайлівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Михайло-Лукашівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Гуляйпільська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Малинівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Кушугумська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Біленьківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Широківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Комиш-Зорянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Смирновська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Костянтинівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Семенівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Плодородненська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Роздольська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Новомиколаївська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Тернуватська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Оріхівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Комишуваська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Таврійська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Малотокмачанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Преображенська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Пологівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Воскресенська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Нововасилівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Приморська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Коларівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Розівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Запорізька,Чернігівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Івано-Франківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Болехівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Калуська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Коломийська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Яремчанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Ворохтянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Поляницька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Богородчанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Дзвиняцька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Старобогородчанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Верховинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Білоберізька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Зеленська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Галицька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Більшівцівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Дубовецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Городенківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Долинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Вигодська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Витвицька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Войнилівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Верхнянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Новицька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Гвіздецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Отинійська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Печеніжинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Коршівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Матеївецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Нижньовербізька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Підгайчиківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,П’ядицька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Косівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Кутська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Яблунівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Космацька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Рожнівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Надвірнянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Делятинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Ланчинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Переріслянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Рогатинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Букачівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Рожнятівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Брошнів-Осадська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Перегінська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Спаська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Снятинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Тлумацька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Обертинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Олешанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Тисменицька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Лисецька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Загвіздянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Угринівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Івано-Франківська,Ямницька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Білоцерківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Березанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Броварська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Васильківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Бучанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Ірпінська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Гостомельська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Коцюбинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Переяславська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Фастівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Ржищівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Славутицька,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Баришівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Маловільшанська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Фурсівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Богуславська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Медвинська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Вороньківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Золочівська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Гірська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Бородянська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Пісківська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Немішаївська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
Київська,Великодимерська,Швейцарсько-український проєкт «Децентралізація для розвитку демократичної освіти» - DECIDE,Громада з нуля,2
